aX,aY,aZ,gX,gY,gZ,mX,mY,mZ,a,g,m,isRoll,isPick,isDrop,isNone
-48.83,432.13,-910.64,0.73,-0.24,0.43,144,217.95,-67.8,1009.151087,0.880567999,269.8796815,1,0,0,0
-37.6,437.01,-902.34,0.24,-1.34,0.91,143.55,217.95,-68.85,1003.299046,1.637467557,269.9057752,1,0,0,0
-41.99,427.73,-910.64,0.43,1.28,0,139.35,214.35,-62.55,1006.966396,1.350296264,263.2049534,1,0,0,0
-22.95,434.57,-917.97,0.43,-0.79,0.06,142.35,217.8,-70.2,1015.896997,0.901443287,269.4965723,1,0,0,0
-34.18,424.8,-910.64,1.89,-1.46,0.85,142.65,219,-69.15,1005.429521,2.534995069,270.3548502,1,0,0,0
-36.13,442.87,-899.41,1.22,1.04,4.27,142.65,219,-69.15,1003.183713,4.561019623,270.3548502,1,0,0,0
-37.6,437.99,-912.11,1.16,0.85,-0.06,145.65,218.55,-67.2,1012.51847,1.439340127,271.0975194,1,0,0,0
-36.62,425.78,-909.67,-0.06,0.18,1.65,143.55,218.7,-68.55,1005.05181,1.660873264,270.4355653,1,0,0,0
-42.97,437.5,-911.13,1.16,0.49,-1.4,143.55,217.95,-68.55,1011.637558,1.883002921,269.8294044,1,0,0,0
-39.55,422.36,-911.13,0.91,0,-1.4,143.55,217.95,-68.85,1005.042312,1.669760462,269.9057752,1,0,0,0
-31.74,418.95,-907.71,-0.79,-0.73,1.28,141.75,220.65,-67.5,1000.23196,1.671944975,270.8057145,1,0,0,0
-35.64,422.85,-899.9,-0.06,-0.12,0.61,143.55,219.6,-69.3,994.9333355,0.624579859,271.3544776,1,0,0,0
-39.06,425.29,-909.18,2.07,1.22,-0.37,143.55,219.6,-69.3,1004.492678,2.43109029,271.3544776,1,0,0,0
-42.97,422.85,-910.64,-0.98,-0.73,-1.52,142.35,219.3,-69.45,1004.944652,1.950307668,270.5167555,1,0,0,0
-35.64,434.57,-919.43,-0.12,-2.74,1.04,144.3,218.4,-68.85,1017.581849,2.93318939,270.668381,1,0,0,0
-32.23,436.52,-908.69,1.28,1.52,1.59,144.3,218.4,-68.85,1008.615883,2.544975442,270.668381,1,0,0,0
-34.67,428.22,-903.32,0.18,0.24,0.55,143.25,218.7,-68.55,1000.28066,0.626498204,270.2764418,1,0,0,0
-40.04,428.22,-908.69,0.55,2.8,-1.65,141.15,217.35,-67.65,1005.332326,3.296209945,267.8448571,1,0,0,0
-30.27,436.04,-899.9,1.52,-0.3,1.59,143.7,218.55,-66.9,1000.433488,2.220022522,269.9803743,1,0,0,0
-37.6,427.73,-922.85,2.13,0.18,0.3,143.7,218.55,-66.9,1017.850105,2.158541174,269.9803743,1,0,0,0
-27.83,440.92,-907.23,1.04,-0.49,-1.04,143.4,217.8,-67.65,1009.084351,1.550258043,269.401044,1,0,0,0
-41.5,427.73,-912.11,2.26,0.79,1.1,142.8,218.7,-68.25,1008.275684,2.63471061,269.9622057,1,0,0,0
-48.34,428.22,-915.04,-0.79,0.24,1.4,143.4,219,-68.7,1011.438246,1.625330736,270.6367492,1,0,0,0
-39.06,435.06,-907.23,0.18,3.17,0.06,142.05,218.4,-67.8,1006.910701,3.175673157,269.209217,1,0,0,0
-29.79,432.62,-907.23,2.26,3.11,1.65,143.1,220.2,-69.9,1005.541536,4.183563075,271.7566191,1,0,0,0
-36.62,430.66,-911.62,1.95,-0.91,-1.04,142.65,217.05,-69.15,1008.890522,2.39002092,268.7776916,1,0,0,0
-38.09,436.04,-903.81,-0.43,1.77,0.79,142.65,217.05,-69.15,1004.218226,1.98542187,268.7776916,1,0,0,0
-31.25,428.71,-910.16,0.85,-0.91,-1.16,144.15,218.55,-68.4,1006.558519,1.701822552,270.5954268,1,0,0,0
-38.09,428.22,-906.25,1.1,-0.18,1.34,144.15,217.35,-69.15,1003.051484,1.742985944,269.8183973,1,0,0,0
-29.79,428.71,-914.06,0.91,0.55,0.73,144.3,219.6,-68.25,1010.042272,1.289767421,271.4861184,1,0,0,0
-39.06,435.55,-916.02,0.24,-0.12,0.43,144.3,218.7,-68.85,1015.047844,0.506853036,270.9105064,1,0,0,0
-31.74,441.41,-901.37,2.2,0.37,0.85,145.05,218.7,-70.05,1004.150433,2.387341618,271.6177369,1,0,0,0
-35.64,430.18,-914.55,3.35,-2.26,-0.91,144.75,217.65,-68.85,1011.299533,4.142245768,270.3042869,1,0,0,0
-43.95,422.36,-906.74,-0.43,1.89,1.95,144.75,217.65,-68.85,1001.247721,2.749454491,270.3042869,1,0,0,0
-32.71,423.83,-901.37,-0.55,-1.34,-1.95,142.65,218.25,-66.6,996.5789933,2.429115065,269.1052675,1,0,0,0
-41.02,417.97,-909.67,1.46,-1.65,1.28,142.8,217.65,-66.6,1001.938656,2.548038461,268.6985718,1,0,0,0
-36.13,430.66,-906.25,1.46,-0.85,1.04,142.8,217.65,-67.05,1004.023145,1.983859874,268.810463,1,0,0,0
-42.48,430.18,-906.25,0.12,0.91,-1.1,142.05,217.65,-69.6,1004.065957,1.432654878,269.0611176,1,0,0,0
-32.23,428.22,-917.97,1.46,-0.24,-1.1,143.4,219.75,-66.6,1013.449585,1.843691948,270.719749,1,0,0,0
-41.5,441.41,-908.2,0.12,0.18,1.04,144.15,219.3,-69.9,1010.639539,1.062261738,271.5837302,1,0,0,0
-28.32,433.11,-912.11,0.3,-1.89,0.43,143.4,217.05,-66.9,1010.114324,1.961377067,268.607283,1,0,0,0
-43.95,426.27,-906.25,0.55,1.65,-2.93,143.4,217.05,-66.9,1002.460362,3.407330333,268.607283,1,0,0,0
-41.99,419.43,-913.09,1.95,-0.67,0.91,143.55,219.6,-70.05,1005.692812,2.253774612,271.5469849,1,0,0,0
-38.57,441.89,-915.04,1.95,-1.28,1.89,143.55,220.35,-69.3,1016.883778,3.002165885,271.9617896,1,0,0,0
-32.23,441.41,-911.13,0.49,-1.59,-0.85,144.75,217.65,-70.35,1012.936048,1.868341511,270.6902427,1,0,0,0
-38.09,417.97,-909.67,0.06,-3.17,0.91,144.15,219.3,-69.9,1001.822977,3.29857545,271.5837302,1,0,0,0
-37.11,433.59,-904.3,1.95,-2.13,-2.68,144.15,218.25,-69.45,1003.561623,3.939771567,270.6207448,1,0,0,0
-39.06,429.69,-911.62,1.71,-1.04,-0.98,143.55,219.9,-68.85,1008.568393,2.228474815,271.4828448,1,0,0,0
-39.06,440.92,-909.67,-0.61,-0.12,0.85,143.55,219.9,-68.85,1011.649959,1.053090689,271.4828448,1,0,0,0
-47.85,442.38,-911.62,0.91,1.52,-1.89,144.45,219.75,-69.15,1014.416439,2.590482581,271.9146695,1,0,0,0
-47.85,425.29,-911.62,0.79,-0.37,-2.38,143.55,218.7,-67.8,1007.081045,2.534837273,270.2464292,1,0,0,0
-32.23,425.78,-915.53,0.79,1.34,-1.77,144.15,219.3,-70.2,1010.209168,2.356395553,271.6610986,1,0,0,0
-33.69,434.57,-906.74,0.73,-0.18,-0.24,144.45,219.75,-68.7,1006.063382,0.789240141,271.8005795,1,0,0,0
-40.53,435.55,-910.16,0.12,-0.24,2.13,144.15,219.3,-69.15,1009.820632,2.14683488,271.3916635,1,0,0,0
-36.62,436.52,-914.55,0.43,0.37,-0.37,145.05,219.9,-67.8,1014.047552,0.677273948,272.0153534,1,0,0,0
-35.64,429.69,-907.71,1.4,-3.66,0.49,145.05,219.9,-67.8,1004.908528,3.949139147,272.0153534,1,0,0,0
-33.69,430.66,-906.74,1.89,2.07,0.49,144.3,219.6,-68.85,1004.380645,2.84554037,271.6375756,1,0,0,0
-39.06,426.27,-913.57,0.37,-1.52,-2.32,144,217.95,-68.85,1008.88153,2.79816011,270.1453775,1,0,0,0
-46.39,424.32,-901.37,0.49,2.5,-1.16,143.25,220.35,-68.85,997.3301216,2.799232038,271.6891744,1,0,0,0
-38.09,424.8,-914.55,0.12,-1.04,2.07,143.25,218.7,-70.05,1009.112278,2.319676702,270.6607748,1,0,0,0
-36.62,432.62,-907.23,2.07,-1.83,-1.04,143.25,219.15,-70.05,1005.767051,2.952185631,271.0245146,1,0,0,0
-42.97,442.87,-905.76,0.98,0.43,-1.04,144.15,219,-67.65,1009.148867,1.492280135,270.7706502,0,1,0,0
-42.48,432.62,-917.48,0.79,-1.46,1.77,144.15,219,-67.65,1015.250789,2.426643773,270.7706502,0,1,0,0
-47.85,431.64,-904.3,2.44,-2.32,-1.59,141.75,218.4,-67.5,1003.175559,3.723452699,268.9755983,0,1,0,0
-40.53,437.01,-915.53,-1.46,2.93,-1.1,143.4,217.8,-68.7,1015.290895,3.453476509,269.6666275,0,1,0,0
-42.97,427.73,-907.71,1.28,0.37,-1.65,143.7,220.2,-68.7,1004.358909,2.120801735,271.7672166,0,1,0,0
-36.13,436.52,-906.25,2.26,0.85,2.26,144.15,219.3,-69.9,1006.55062,3.307219376,271.5837302,0,1,0,0
-40.53,420.9,-909.67,1.04,-0.85,-1.1,144.9,219.75,-70.65,1003.144556,1.736116356,272.5389789,0,1,0,0
-39.55,431.64,-916.02,1.28,0.73,2.2,144.3,220.35,-68.85,1013.39525,2.647885949,272.2442561,0,1,0,0
-34.67,428.22,-912.11,2.26,-0.18,-1.1,144.3,220.35,-68.85,1008.225684,2.519920634,272.2442561,0,1,0,0
-32.71,432.13,-903.81,-0.24,-1.59,2.93,144.75,219.6,-70.05,1002.336669,3.342244755,272.1832563,0,1,0,0
-34.67,435.06,-897.46,1.46,1.4,0.91,145.05,219.6,-69.6,997.9547405,2.218039675,272.2275197,0,1,0,0
-38.09,446.29,-909.18,3.9,0.49,-0.37,143.1,219.75,-66.6,1013.525473,3.948037487,270.5609589,0,1,0,0
-23.93,421.39,-910.64,-0.12,0.55,-1.4,142.05,218.7,-68.55,1003.69686,1.508940025,269.6423465,0,1,0,0
-40.04,427.25,-914.55,1.89,-1.95,2.13,142.65,217.05,-69.15,1010.221494,3.451304101,268.7776916,0,1,0,0
-50.29,425.29,-905.76,0.55,-2.32,0.37,142.65,219,-67.95,1001.89912,2.41284065,270.050412,0,1,0,0
-52.73,431.15,-899.41,-0.73,-0.12,-1.1,142.65,219,-67.95,998.8038464,1.325631925,270.050412,0,1,0,0
-29.79,436.04,-899.41,-0.06,-1.46,-0.98,144.75,220.35,-68.55,999.9783367,1.759431726,272.4073925,0,1,0,0
-40.04,432.13,-909.67,0.18,0.55,0.12,142.8,220.65,-70.35,1007.88841,0.591016074,272.0797401,0,1,0,0
-37.6,428.22,-919.43,1.04,1.77,-0.43,143.1,219,-67.95,1014.956971,2.097474672,270.2883877,0,1,0,0
-29.79,442.87,-893.55,1.22,1.59,-1.16,140.4,216.3,-64.35,997.7238513,2.315620867,265.7795562,0,1,0,0
-31.25,428.71,-915.04,1.71,1.46,-3.05,144.3,216.9,-70.8,1010.973307,3.789221556,269.964331,0,1,0,0
-43.95,427.25,-909.18,1.77,0.18,-0.55,143.7,217.35,-67.2,1005.525951,1.862202996,269.0846568,0,1,0,0
-31.74,421.39,-917.48,0.85,-0.98,-0.98,143.25,218.4,-69.6,1010.122027,1.625822869,270.3022059,0,1,0,0
-38.57,429.69,-909.67,-0.55,-0.85,0.24,144.75,218.4,-68.85,1006.787291,1.040480658,270.9085547,0,1,0,0
-18.55,430.18,-901.37,3.17,-2.44,0.98,144.75,218.4,-68.25,998.9328365,4.118604132,270.7566897,0,1,0,0
-32.23,434.57,-905.76,-0.24,0.24,-1.83,144.45,219,-68.7,1005.132347,1.861209284,271.1945658,0,1,0,0
-31.25,437.01,-916.02,0.91,0.79,-0.67,144.45,219,-68.7,1015.404817,1.378803829,271.1945658,0,1,0,0
-28.81,433.59,-913.57,1.1,1.83,-0.79,144.3,217.65,-70.05,1011.652336,2.276620302,270.3719937,0,1,0,0
-43.95,431.64,-897.95,-0.12,0.18,-1.04,145.5,218.4,-67.05,997.2757365,1.062261738,270.8588424,0,1,0,0
-47.36,426.27,-908.2,-0.79,0.43,-1.1,144.3,219.6,-70.05,1004.378575,1.420915198,271.9442084,0,1,0,0
-27.34,436.52,-905.27,0.12,0.12,-0.91,143.55,218.7,-70.05,1005.390948,0.925688933,270.8196725,0,1,0,0
-48.34,435.06,-915.04,3.29,-0.85,0.73,144.75,219.9,-69.6,1014.353075,3.475557509,272.3099934,0,1,0,0
-33.2,434.57,-904.3,2.38,-1.46,1.71,144.45,220.2,-70.2,1003.848502,3.27415638,272.5470281,0,1,0,0
-36.62,423.34,-909.18,1.1,0.85,-1.22,144.45,220.2,-70.2,1003.57663,1.849567517,272.5470281,0,1,0,0
-42.48,417.48,-905.76,1.04,1.4,0.49,143.25,219.9,-68.55,998.2461011,1.811546301,271.2483641,0,1,0,0
-24.9,420.9,-904.79,1.34,0.61,-1.89,143.25,219.9,-68.55,998.2092787,2.395787971,271.2483641,0,1,0,0
-35.64,415.04,-904.79,1.89,-0.67,1.95,142.05,219.15,-68.55,996.0789905,2.79705202,270.0074582,0,1,0,0
-34.18,427.73,-912.11,1.22,0.43,-1.34,141.15,218.25,-69.9,1008.000931,1.862498322,269.1512493,0,1,0,0
-33.2,435.06,-910.16,-1.28,-3.41,-2.93,141.15,218.25,-69.9,1009.341701,4.674548107,269.1512493,0,1,0,0
-37.6,432.62,-906.74,0.79,-0.61,0.98,144,220.35,-68.25,1005.361254,1.398785187,271.9341556,0,1,0,0
-31.25,437.99,-912.11,3.29,-0.24,1.1,144,220.35,-68.25,1012.302551,3.47731218,271.9341556,0,1,0,0
-50.29,429.69,-913.09,0.85,-2.07,-1.28,142.8,218.7,-66.3,1010.393947,2.577944918,269.4758245,0,1,0,0
-48.34,430.66,-902.34,0.55,1.65,0.85,143.4,218.55,-67.95,1001.010623,1.935846068,270.0830706,0,1,0,0
-41.99,424.32,-902.34,0.55,0.79,1.22,144.75,217.65,-68.25,998.0120731,1.554027027,270.1520822,0,1,0,0
-40.53,428.22,-899.41,-0.06,-0.3,-2.07,144.75,217.65,-70.05,996.9721147,2.092486559,270.6124304,0,1,0,0
-45.9,439.94,-903.32,1.46,-1.22,-1.83,143.25,218.4,-68.55,1005.803677,2.639867421,270.0337479,0,1,0,0
-30.76,432.62,-907.71,0.98,-1.71,-0.73,143.25,218.4,-68.55,1006.00382,2.101761166,270.0337479,0,1,0,0
-41.99,426.27,-906.74,0.91,-1.77,2.38,144.45,217.35,-68.7,1002.819376,3.102482877,269.8638824,0,1,0,0
-49.32,439.94,-905.76,1.59,-0.43,-0.3,144.45,217.8,-69.45,1008.157152,1.674216235,270.418093,0,1,0,0
-41.02,418.46,-918.95,2.07,-0.12,2.13,142.8,218.7,-66.3,1010.574349,2.972574642,269.4758245,0,1,0,0
-35.64,441.89,-904.3,1.4,0,-2.01,145.8,219.9,-68.85,1007.122372,2.449510155,272.6792484,0,1,0,0
-34.67,434.08,-912.6,1.04,-0.06,-0.18,143.4,217.8,-66.9,1011.170715,1.057166023,269.2136884,0,1,0,0
-42.97,427.25,-914.06,2.44,-2.13,0.49,144.9,218.25,-67.65,1009.898345,3.275759454,270.5653248,0,1,0,0
-28.32,422.85,-897.95,2.8,-3.66,-0.24,144.9,218.25,-67.65,992.934211,4.614455548,270.5653248,0,1,0,0
-38.09,431.64,-910.64,1.16,-0.73,0.37,143.25,219.6,-67.8,1008.47863,1.419647844,270.8164738,0,1,0,0
-34.67,421.88,-906.74,2.5,-0.55,2.62,144.3,219.6,-67.5,1000.680854,3.66290868,271.298544,0,1,0,0
-41.5,438.96,-900.88,0.98,1.52,0.49,142.5,218.4,-67.5,1002.991977,1.873739576,269.3716021,0,1,0,0
-42.48,429.2,-918.46,0.67,0.43,0.98,142.5,218.4,-67.5,1014.685154,1.262616331,269.3716021,0,0,1,0
-43.95,425.78,-912.6,0.24,0.06,-0.12,142.8,216.9,-68.55,1007.997505,0.274954542,268.5824873,0,0,1,0
-42.97,426.27,-911.13,1.04,0.49,0.61,142.8,216.9,-67.8,1006.831868,1.301460718,268.3920453,0,0,1,0
-33.69,425.29,-901.37,0.49,-2.26,-1.28,142.8,216.9,-67.8,997.2334115,2.643123153,268.3920453,0,0,1,0
-28.32,432.62,-911.13,0.12,-0.73,1.4,142.8,216.9,-67.8,1009.019308,1.58344561,268.3920453,0,0,1,0
-32.71,416.99,-915.53,1.04,-1.04,1.4,143.7,219.3,-67.65,1006.551432,2.030566423,270.7742648,0,0,1,0
-34.67,423.83,-911.13,0.49,-0.37,0.55,143.7,219.3,-67.65,1005.480857,0.8243179,270.7742648,0,0,1,0
-50.78,435.06,-905.27,2.32,-1.89,0.43,143.7,219.3,-67.65,1005.668725,3.023144059,270.7742648,0,0,1,0
-46.39,444.82,-915.04,1.04,1.16,-0.37,142.65,218.25,-67.65,1018.486655,1.601280737,269.3670498,0,0,1,0
-34.18,422.85,-915.53,2.44,-0.73,0.37,142.65,220.2,-67.95,1009.04191,2.573596705,271.0244731,0,0,1,0
-33.69,417.97,-900.39,-0.24,1.89,1.04,142.65,220.2,-67.95,993.2452311,2.170552925,271.0244731,0,0,1,0
-23.93,432.13,-902.34,2.8,0,-0.06,143.55,218.7,-67.05,1000.762938,2.800642783,270.0592435,0,0,1,0
-42.97,437.01,-903.32,1.34,-0.73,0.61,143.55,218.7,-67.05,1004.39593,1.643350237,270.0592435,0,0,1,0
-36.62,445.31,-897.95,0.85,2.01,0.37,142.5,220.35,-67.5,1002.97369,2.213481421,270.9550193,0,0,1,0
-31.74,437.5,-903.32,2.01,0.18,2.68,142.5,220.35,-67.5,1004.191565,3.354832336,270.9550193,0,0,1,0
-40.53,425.29,-909.67,0.98,0,2.62,142.5,217.95,-66.75,1004.994415,2.797284397,268.81967,0,0,1,0
-42.48,437.01,-919.92,2.62,-1.95,-0.18,142.8,219.6,-68.55,1019.33071,3.270978447,270.7676172,0,0,1,0
-33.2,432.13,-921.39,-0.24,-1.77,-1.65,142.8,219.6,-68.55,1018.232836,2.431666095,270.7676172,0,0,1,0
-39.55,418.95,-905.27,1.89,-0.24,-1.4,144.45,220.2,-69.45,998.297089,2.364254639,272.3548145,0,0,1,0
-40.53,434.08,-911.13,0.55,1.04,0.67,145.05,219.6,-68.85,1010.062376,1.353883304,272.0367347,0,0,1,0
-38.57,435.06,-908.2,0.73,-0.06,-0.12,145.05,219.6,-68.85,1007.76589,0.742226381,272.0367347,0,0,1,0
-43.95,423.34,-916.02,2.07,-1.16,-1.4,143.4,218.55,-68.7,1010.069799,2.755086206,270.2727372,0,0,1,0
-41.99,424.8,-911.13,1.28,-0.67,0.18,143.25,218.7,-68.85,1006.16901,1.455918954,270.3526863,0,0,1,0
-43.46,433.59,-897.95,-0.43,-0.55,2.26,142.35,219,-68.4,998.0998258,2.365375235,270.0057083,0,0,1,0
-39.06,422.85,-910.16,0.24,-0.18,-1.1,142.35,219,-68.4,1004.350054,1.140175425,270.0057083,0,0,1,0
-46.39,432.13,-898.44,0.79,-0.61,1.83,144.15,219,-68.7,998.0394795,2.084490345,271.0348917,0,0,1,0
-29.79,420.9,-919.43,0,-2.01,-1.1,142.05,218.4,-68.55,1011.630258,2.291309669,269.3990813,1,0,0,0
-38.57,428.71,-911.13,1.71,0.43,-3.9,142.05,218.4,-68.55,1007.68933,4.280070093,269.3990813,1,0,0,0
-42.48,439.94,-909.18,0.49,1.34,-0.85,141.75,219.15,-68.55,1010.920386,1.660782948,269.8497499,1,0,0,0
-35.16,433.59,-913.57,1.16,-2.99,0.49,143.55,219.15,-68.85,1011.853082,3.244348933,270.8757049,1,0,0,0
-34.18,436.04,-917.48,0.06,-0.43,2.68,142.8,219.6,-68.85,1016.399874,2.714940147,270.8437234,1,0,0,0
-41.02,425.29,-903.32,0.98,-2.01,-2.93,142.8,219.6,-68.85,999.2703573,3.685837761,270.8437234,1,0,0,0
-41.5,423.83,-915.53,-0.43,-1.46,-0.12,142.8,219.9,-68.25,1009.727339,1.526728529,270.9352552,1,0,0,0
-28.32,416.5,-907.71,1.83,1.1,0.18,145.65,220.2,-69.15,999.1054581,2.142731901,272.9169929,1,0,0,0
-32.23,429.69,-900.88,-2.07,3.72,-0.12,145.65,220.2,-69.15,998.6275799,4.25883787,272.9169929,1,0,0,0
-37.11,430.66,-903.32,0.37,2.32,-2.56,143.4,217.35,-65.85,1001.415104,3.474607892,268.5904038,1,0,0,0
-33.69,431.64,-896.48,2.5,-2.07,3.05,143.1,220.95,-69.15,995.5523573,4.453919622,272.173171,1,0,0,0
-42.48,440.92,-909.67,1.34,1.71,-1.52,143.1,220.95,-69.15,1011.787777,2.651433575,272.173171,1,0,0,0
-30.76,442.38,-905.76,-0.12,-2.62,-2.2,143.1,220.95,-69.15,1008.487689,3.423273287,272.173171,1,0,0,0
-35.64,426.76,-913.57,1.04,-0.06,1.28,145.05,216.9,-69.6,1008.962067,1.6503333,270.0542029,1,0,0,0
-35.16,426.27,-921.88,2.2,-1.1,-0.91,145.05,216.9,-69.6,1016.270177,2.622613201,270.0542029,1,0,0,0
-41.5,425.78,-926.76,0.61,-1.28,-1.16,145.65,220.2,-69.45,1020.732559,1.831966157,272.9931593,1,0,0,0
-41.5,420.9,-905.27,1.77,-0.73,-1.71,143.1,217.8,-67.2,999.1960933,2.567080053,269.128761,1,0,0,0
-37.11,434.57,-910.16,1.46,-2.68,2.26,143.1,218.25,-67.2,1009.266795,3.797578176,269.4930658,1,0,0,0
-39.06,431.15,-892.58,-0.3,1.28,-1.04,143.1,218.25,-67.2,992.0257368,1.676305461,269.4930658,1,0,0,0
-36.62,429.69,-904.3,2.99,-0.49,0.85,144,217.95,-67.8,1001.864767,3.146855573,269.8796815,1,0,0,0
-39.55,433.59,-912.11,-0.73,-0.24,-1.52,143.55,218.7,-66.3,1010.697355,1.703202865,269.8740123,1,0,0,0
-38.57,424.8,-915.53,1.95,0.18,-1.46,143.55,218.7,-66.3,1010.018745,2.442642012,269.8740123,1,0,0,0
-45.9,416.99,-899.9,0.18,-2.01,0.79,144.75,219.15,-68.55,992.8783813,2.167164045,271.437631,1,0,0,0
-34.67,430.66,-907.23,2.44,0,2.62,145.95,220.5,-70.2,1004.856367,3.580223457,273.5867184,1,0,0,0
-42.97,432.13,-903.32,1.4,-0.24,0.98,142.5,219.15,-69.3,1002.282286,1.725688268,270.4356901,1,0,0,0
-28.32,422.85,-917.97,0.98,-1.1,-0.55,142.5,219.15,-69.3,1011.075203,1.572545707,270.4356901,1,0,0,0
-29.79,442.38,-909.18,0.49,0.43,-0.06,144.15,217.8,-67.95,1011.531404,0.654675492,269.8763884,1,0,0,0
-42.48,422.85,-905.76,0.49,0.73,-0.37,141.3,219.15,-67.05,1000.503798,0.953886786,269.2361696,1,0,0,0
-46.88,435.55,-910.16,0.67,-0.67,-0.61,141.3,219.15,-67.05,1010.095422,1.126898398,269.2361696,1,0,0,0
-38.09,437.99,-909.67,-1.52,-0.37,0.43,141.9,219,-68.4,1010.339347,1.622405621,269.7687343,1,0,0,0
-35.16,434.57,-904.79,2.01,2.07,-1.52,143.7,218.55,-67.95,1004.356637,3.2611961,270.2424745,1,0,0,0
-37.6,441.89,-912.6,0.91,0.98,-2.87,141.75,218.7,-68.85,1014.652301,3.166291206,269.5608929,1,0,0,0
-47.85,438.48,-907.23,1.52,1.77,1.1,141.75,218.7,-68.85,1008.77183,2.579399155,269.5608929,1,0,0,0
-39.06,431.15,-906.74,0.24,-0.06,-2.07,143.25,219.9,-69.6,1004.785267,2.084730198,271.5156211,1,0,0,0
-23.93,430.18,-917.97,1.22,-0.37,1.4,144,220.35,-69.3,1014.049505,1.893488843,272.1995821,1,0,0,0
-38.09,430.66,-912.11,1.65,0.67,0.67,144,220.35,-69.3,1009.387703,1.902708596,272.1995821,1,0,0,0
-40.04,438.48,-906.74,-0.06,-0.85,0.3,143.7,217.8,-69.9,1007.990744,0.903382532,270.1342999,1,0,0,0
-37.6,426.76,-921.88,1.71,-1.04,-0.3,145.05,220.35,-68.25,1016.563127,2.023783585,272.4916283,1,0,0,0
-38.09,432.62,-908.2,0.12,-1.22,1.28,143.4,218.25,-68.4,1006.696654,1.772343082,269.9540378,1,0,0,0
-53.71,438.96,-911.13,1.89,0.61,-0.73,143.4,218.25,-68.4,1012.782564,2.115915877,269.9540378,1,0,0,0
-27.34,431.64,-914.55,2.5,-0.3,-0.12,145.5,217.95,-70.35,1011.66312,2.520793526,271.3329597,1,0,0,0
-32.71,441.41,-918.46,0.98,-0.3,0.61,144.45,219.75,-69.45,1019.549657,1.192686044,271.9911166,1,0,0,0
-40.04,429.69,-908.2,1.4,-0.24,-0.18,144.45,219.75,-69.45,1005.516752,1.431782106,271.9911166,1,0,0,0
-43.95,432.13,-912.6,1.1,-0.49,-2.5,143.1,219.3,-70.2,1010.696146,2.774905404,271.1054039,1,0,0,0
-43.46,420.41,-905.27,0.98,-0.98,0.85,144.45,218.55,-68.4,999.0731268,1.625822869,270.7553601,1,0,0,0
-42.97,429.69,-904.3,0.98,-1.71,-0.67,143.7,218.55,-67.95,1002.116963,2.081682012,270.2424745,1,0,0,0
-30.76,433.11,-903.32,1.46,-2.32,-0.18,143.7,218.55,-67.95,1002.256191,2.747071168,270.2424745,1,0,0,0
-34.67,420.9,-911.13,2.38,-2.07,-2.07,144.9,218.25,-70.2,1004.24932,3.772823876,271.2141451,1,0,0,0
-32.23,428.71,-915.04,1.65,-0.18,0.18,144.45,217.8,-69.15,1011.004074,1.669520889,270.3412011,1,0,0,0
-30.76,430.18,-900.39,0.61,-1.46,2.13,144.45,217.8,-69.15,998.3502202,2.653412897,270.3412011,1,0,0,0
-38.57,428.71,-906.25,-0.37,-0.06,1.59,144.75,219.6,-69.6,1003.279109,1.633585015,272.0677903,1,0,0,0
-42.48,433.11,-914.55,1.65,0.73,0.91,144,219.6,-69.3,1012.813174,2.020767181,271.5928018,1,0,0,0
25.39,333.01,-874.51,0.49,-3.29,-2.68,142.05,219.15,-69.6,936.1132689,4.271603914,270.2759423,1,0,0,0
531.74,101.07,-1231.93,-5.43,-59.15,119.39,144.9,219.3,-69.9,1345.590613,133.3498388,271.9825546,1,0,0,0
266.11,581.54,-895.51,-3.6,-98.05,53.29,144.45,219,-69.15,1100.427855,111.6538696,271.3089107,1,0,0,0
16.11,757.32,-1722.17,-24.27,-80,53.41,144,216.9,-69.6,1881.399113,99.20514604,269.4916882,1,0,0,0
-399.9,208.98,-1507.32,-17.99,84.27,-81.89,144,216.9,-69.6,1573.405934,118.8740724,269.4916882,1,0,0,0
-497.56,951.17,-1046.39,22.8,154.15,-97.44,143.55,216.9,-70.8,1499.073832,183.7841563,269.5641899,1,0,0,0
-10.25,974.61,-1252.44,60.91,110.18,-39.82,144.75,217.2,-69.6,1587.002101,132.0427692,270.1343416,1,0,0,0
112.79,576.17,-1366.7,81.22,57.01,-54.33,143.4,218.55,-69.15,1487.468434,113.1307978,270.387472,1,0,0,0
240.72,636.23,-1340.33,69.45,53.78,-71.46,142.65,218.55,-67.95,1503.069939,113.2348113,269.6856086,1,0,0,0
369.63,533.2,-1225.59,55.79,57.56,-33.41,143.4,221.25,-67.2,1386.722548,86.84414661,272.0863144,1,0,0,0
380.37,411.13,-1374.51,79.88,61.95,-35.3,143.4,221.25,-67.2,1484.246258,107.0733716,272.0863144,1,0,0,0
446.29,406.25,-1246.09,107.2,70.37,-14.45,143.4,218.25,-65.4,1384.541121,129.0448736,269.2095513,1,0,0,0
470.21,402.34,-1187.5,113.11,83.6,-3.78,143.55,220.35,-64.8,1339.078478,140.7022406,270.8500785,1,0,0,0
447.75,388.18,-812.5,113.41,107.8,32.99,140.55,217.95,-55.65,1005.644085,159.909375,265.2422054,1,0,0,0
404.3,358.4,-777.34,99.39,106.95,40.43,145.2,221.7,-61.05,946.6607236,151.496731,271.9577771,1,0,0,0
